1296086400000;1.57980000;1.57360000;1.58270;1.56950000
1296172800000;1.61230000;1.57990000;1.61630;1.57720000
1296432000000;1.60290000;1.61740000;1.61770;1.59930000
1296518400000;1.57700000;1.60260000;1.60480;1.57600000
1296604800000;1.57510000;1.57680000;1.58360;1.57180000
1296691200000;1.59280000;1.57490000;1.59990;1.57150000
1296777600000;1.58360000;1.59300000;1.60950;1.58120000
1297036800000;1.57520000;1.58500000;1.58790;1.57290000
1297123200000;1.57390000;1.57530000;1.57950;1.56800000
1297209600000;1.58830000;1.57410000;1.59340;1.57280000
1297296000000;1.59010000;1.58840000;1.60000;1.58500000
1297382400000;1.58600000;1.58990000;1.59960;1.58190000
1297641600000;1.59350000;1.58470000;1.60210;1.57790000
1297728000000;1.59580000;1.59340000;1.60260;1.58640000
1297814400000;1.58200000;1.59570000;1.59630;1.57810000
1297900800000;1.57300000;1.58180000;1.58250;1.57290000
1297987200000;1.57620000;1.57320000;1.58540;1.57210000
1298246400000;1.59030000;1.57460000;1.59280;1.57420000
1298332800000;1.59670000;1.59000000;1.60530;1.58840000
1298419200000;1.60710000;1.59660000;1.61240;1.58940000
1298505600000;1.60110000;1.60680000;1.61520;1.59950000
1298592000000;1.59620000;1.60170000;1.60460;1.59290000
1298851200000;1.59650000;1.59250000;1.60440;1.59250000
1298937600000;1.61430000;1.59630000;1.61470;1.59500000
1299024000000;1.61760000;1.61420000;1.62010;1.61080000
1299110400000;1.59530000;1.61770000;1.61790;1.59430000
1299196800000;1.59670000;1.59560000;1.60360;1.59420000
1299456000000;1.59520000;1.59790000;1.60590;1.59500000
1299542400000;1.58740000;1.59530000;1.59950;1.58650000
1299628800000;1.57880000;1.58730000;1.59030;1.57870000
1299715200000;1.58230000;1.57860000;1.58670;1.57720000
1299801600000;1.58130000;1.58220000;1.58990;1.57960000
1300060800000;1.56710000;1.58170000;1.58490;1.56500000
1300147200000;1.57780000;1.56690000;1.58920;1.56600000
1300233600000;1.59420000;1.57770000;1.59720;1.57500000
1300320000000;1.58600000;1.59460000;1.59630;1.58110000
1300406400000;1.57720000;1.58610000;1.58770;1.57490000
1300665600000;1.57490000;1.57700000;1.58020;1.57400000
1300752000000;1.56150000;1.57500000;1.57510;1.55850000
1300838400000;1.55490000;1.56130000;1.56560;1.55360000
1300924800000;1.54970000;1.55510000;1.55900;1.54740000
1301011200000;1.55460000;1.54960000;1.55590;1.54650000
1301270400000;1.55990000;1.55600000;1.56040;1.55150000
1301356800000;1.55420000;1.56000000;1.56650;1.55400000
1301443200000;1.55050000;1.55410000;1.55730;1.54990000
1301529600000;1.54390000;1.55060000;1.55250;1.54020000
1301616000000;1.52840000;1.54380000;1.54480;1.52760000
1301875200000;1.53060000;1.52810000;1.53780;1.52610000
1301961600000;1.52710000;1.53000000;1.53710;1.52550000
1302048000000;1.51230000;1.52700000;1.52810;1.51040000
1302134400000;1.51030000;1.51240000;1.51790;1.50560000
1302220800000;1.50850000;1.51020000;1.51140;1.49980000
1302480000000;1.51470000;1.50750000;1.51550;1.50650000
1302566400000;1.52180000;1.51480000;1.52360;1.51210000
1302652800000;1.51810000;1.52260000;1.52310;1.51040000
1302739200000;1.51570000;1.51850000;1.52720;1.51490000
1302825600000;1.51110000;1.51580000;1.52220;1.51070000
1303084800000;1.53980000;1.51260000;1.54410;1.51120000
1303171200000;1.52830000;1.54000000;1.54100;1.52630000
1303257600000;1.51780000;1.52800000;1.52870;1.51460000
1303344000000;1.51960000;1.51790000;1.52150;1.51140000
1303430400000;1.51600000;1.51930000;1.51980;1.51460000
1303689600000;1.52480000;1.51530000;1.52730;1.51150000
1303776000000;1.52350000;1.52470000;1.53290;1.52200000
1303862400000;1.51490000;1.52360000;1.52650;1.51480000
1303948800000;1.52310000;1.51500000;1.52700;1.51020000
1304035200000;1.51970000;1.52290000;1.52560;1.51630000
1304294400000;1.52050000;1.51720000;1.52250;1.51560000
1304380800000;1.53200000;1.51990000;1.53760;1.51740000
1304467200000;1.54690000;1.53220000;1.54750;1.52910000
1304553600000;1.54950000;1.54680000;1.55030;1.53770000
1304640000000;1.54330000;1.54880000;1.54950;1.53270000
1304899200000;1.54510000;1.54320000;1.55210;1.53280000
1304985600000;1.55820000;1.54480000;1.56660;1.54390000
1305072000000;1.58580000;1.55790000;1.58700;1.55730000
1305158400000;1.57630000;1.58560000;1.59050;1.57130000
1305244800000;1.59560000;1.57620000;1.59680;1.57390000
1305504000000;1.59070000;1.59580000;1.59840;1.58510000
1305590400000;1.58380000;1.59090000;1.59360;1.58090000
1305676800000;1.57110000;1.58420000;1.58720;1.56990000
1305763200000;1.57270000;1.57090000;1.57930;1.56960000
1305849600000;1.58460000;1.57280000;1.59240;1.57170000
1306108800000;1.60200000;1.58900000;1.61080;1.58830000
1306195200000;1.59650000;1.60190000;1.60580;1.59490000
1306281600000;1.60400000;1.59660000;1.61070;1.59440000
1306368000000;1.60170000;1.60450000;1.60750;1.59390000
1306454400000;1.60280000;1.60180000;1.61210;1.59420000
1306713600000;1.60250000;1.60320000;1.60750;1.59760000
1306800000000;1.59180000;1.60240000;1.60390;1.58970000
1306886400000;1.59800000;1.59190000;1.59900;1.58430000
1306972800000;1.57940000;1.59820000;1.59930;1.57900000
1307059200000;1.57180000;1.57930000;1.58810;1.56920000
1307318400000;1.58600000;1.57120000;1.58700;1.56990000
1307404800000;1.57930000;1.58500000;1.58700;1.57580000
1307491200000;1.58060000;1.57940000;1.58940;1.57650000
1307577600000;1.57150000;1.58080000;1.58210;1.56930000
1307664000000;1.57360000;1.57130000;1.58270;1.57090000
1307923200000;1.57440000;1.57120000;1.57890;1.56580000
1308009600000;1.58380000;1.57450000;1.58850;1.56900000
1308096000000;1.60630000;1.58370000;1.61150;1.58330000
1308182400000;1.60860000;1.60660000;1.62610;1.60320000
1308268800000;1.59550000;1.60850000;1.61520;1.59140000
1308528000000;1.59930000;1.59130000;1.61250;1.59110000
1308614400000;1.61050000;1.59950000;1.61650;1.59560000
1308700800000;1.61600000;1.61040000;1.62130;1.60500000
1308787200000;1.62940000;1.61590000;1.63620;1.61500000
1308873600000;1.63490000;1.62930000;1.63700;1.62270000
1309132800000;1.63620000;1.63300000;1.64610;1.63220000
1309219200000;1.64110000;1.63570000;1.64650;1.63230000
1309305600000;1.62010000;1.64100000;1.64400;1.61930000
1309392000000;1.62070000;1.62000000;1.62590;1.61650000
1309478400000;1.60580000;1.62080000;1.62320;1.60400000
1309737600000;1.61460000;1.60500000;1.61700;1.60390000
1309824000000;1.62530000;1.61450000;1.63010;1.61380000
1309910400000;1.63130000;1.62540000;1.63570;1.62400000
1309996800000;1.61570000;1.63100000;1.63810;1.61560000
1310083200000;1.62600000;1.61580000;1.63110;1.61410000
1310342400000;1.64510000;1.62640000;1.64720;1.62630000
1310428800000;1.64890000;1.64550000;1.65860;1.64400000
1310515200000;1.64150000;1.64880000;1.65390;1.64010000
1310601600000;1.64490000;1.64170000;1.64740;1.63710000
1310688000000;1.64980000;1.64510000;1.65210;1.64150000
1310947200000;1.65740000;1.64950000;1.67090;1.64930000
1311033600000;1.65670000;1.65750000;1.66100;1.65230000
1311120000000;1.66040000;1.65660000;1.66560;1.65390000
1311206400000;1.66500000;1.66030000;1.67750;1.65870000
1311292800000;1.69570000;1.66450000;1.69850;1.66320000
1311552000000;1.71460000;1.69550000;1.73400;1.69540000
1311638400000;1.69680000;1.71310000;1.72600;1.69590000
1311724800000;1.68950000;1.69660000;1.70810;1.68360000
1311811200000;1.67530000;1.68940000;1.69620;1.66850000
1311897600000;1.68740000;1.67590000;1.69850;1.67100000
1312156800000;1.69130000;1.68740000;1.69750;1.66650000
1312243200000;1.70880000;1.69090000;1.71180;1.68730000
1312329600000;1.69300000;1.70890000;1.72300;1.69300000
1312416000000;1.73920000;1.69280000;1.73990;1.68670000
1312502400000;1.74310000;1.73910000;1.75400;1.72490000
1312761600000;1.78010000;1.74130000;1.78950;1.73380000
1312848000000;1.75340000;1.78010000;1.83100;1.74210000
1312934400000;1.77460000;1.75360000;1.77810;1.73920000
1313020800000;1.77960000;1.77460000;1.79860;1.75490000
1313107200000;1.77610000;1.77880000;1.79400;1.76900000
1313366400000;1.76390000;1.77560000;1.77930;1.76110000
1313452800000;1.77490000;1.76420000;1.78350;1.76180000
1313539200000;1.76840000;1.77500000;1.78070;1.75950000
1313625600000;1.78320000;1.76850000;1.79550;1.76780000
1313712000000;1.78600000;1.78260000;1.79590;1.78000000
1313971200000;1.78390000;1.78480000;1.79430;1.77900000
1314057600000;1.76750000;1.78420000;1.78700;1.76660000
1314144000000;1.78190000;1.76760000;1.78600;1.76720000
1314230400000;1.75360000;1.78130000;1.78430;1.74980000
1314316800000;1.74920000;1.75320000;1.75860;1.74560000
1314576000000;1.72770000;1.74740000;1.75190;1.72690000
1314662400000;1.73130000;1.72810000;1.74080;1.72710000
1314748800000;1.71420000;1.73120000;1.73280;1.71110000
1314835200000;1.72040000;1.71410000;1.72980;1.70810000
1314921600000;1.74930000;1.72020000;1.75730;1.71860000
1315180800000;1.76830000;1.74680000;1.77130;1.74610000
1315267200000;1.75790000;1.76830000;1.78390;1.75770000
1315353600000;1.75690000;1.75770000;1.76360;1.74760000
1315440000000;1.76730000;1.75710000;1.77050;1.75590000
1315526400000;1.78910000;1.76720000;1.79980;1.76390000
1315785600000;1.78580000;1.78800000;1.80470;1.78320000
1315872000000;1.76550000;1.78540000;1.78930;1.75890000
1315958400000;1.77570000;1.76550000;1.78460;1.76280000
1316044800000;1.77980000;1.77500000;1.79130;1.77100000
1316131200000;1.77520000;1.77980000;1.78660;1.77260000
1316390400000;1.80350000;1.77660000;1.81520;1.77600000
1316476800000;1.78620000;1.80180000;1.81560;1.76730000
1316563200000;1.82480000;1.78610000;1.82720;1.78260000
1316649600000;1.84060000;1.82430000;1.84710;1.81070000
1316736000000;1.83320000;1.84040000;1.84800;1.82550000
1316995200000;1.85070000;1.83110000;1.86920;1.83060000
1317081600000;1.84760000;1.85050000;1.85880;1.83730000
1317168000000;1.86050000;1.84720000;1.87260;1.83900000
1317254400000;1.85110000;1.86020000;1.86370;1.84620000
1317340800000;1.85840000;1.85100000;1.86470;1.85080000
1317600000000;1.88880000;1.85700000;1.89010;1.85690000
1317686400000;1.88630000;1.88890000;1.90800;1.88150000
1317772800000;1.86580000;1.88620000;1.89560;1.86220000
1317859200000;1.84280000;1.86500000;1.87150;1.83300000
1317945600000;1.84750000;1.84180000;1.85080;1.83340000
1318204800000;1.82810000;1.85050000;1.85290;1.82680000
1318291200000;1.83860000;1.82800000;1.84820;1.82580000
1318377600000;1.81950000;1.83810000;1.84290;1.81490000
1318464000000;1.83530000;1.81960000;1.84030;1.81560000
1318550400000;1.83090000;1.83500000;1.84340;1.82880000
1318809600000;1.86430000;1.83000000;1.86790;1.82840000
1318896000000;1.85570000;1.86440000;1.87530;1.84790000
1318982400000;1.86740000;1.85590000;1.87080;1.84470000
1319068800000;1.85660000;1.86750000;1.87450;1.84830000
1319155200000;1.83230000;1.85630000;1.85920;1.83050000
1319414400000;1.79850000;1.83880000;1.83880;1.79640000
1319500800000;1.77830000;1.79840000;1.80850;1.77270000
1319587200000;1.75650000;1.77820000;1.78260;1.75330000
1319673600000;1.74580000;1.75690000;1.76780;1.74100000
1319760000000;1.74380000;1.74630000;1.75490;1.74150000
1320019200000;1.76910000;1.74320000;1.77080;1.74030000
1320105600000;1.79150000;1.76920000;1.79920;1.76780000
1320192000000;1.77660000;1.79140000;1.79420;1.77190000
1320278400000;1.75190000;1.77650000;1.79650;1.74910000
1320364800000;1.76610000;1.75200000;1.76860;1.74520000
1320624000000;1.77570000;1.76380000;1.78450;1.76150000
1320710400000;1.76850000;1.77580000;1.78390;1.76640000
1320796800000;1.80020000;1.76630000;1.80070;1.76220000
1320883200000;1.78900000;1.80030000;1.80540;1.77540000
1320969600000;1.77410000;1.78910000;1.79220;1.77000000
1321228800000;1.78240000;1.77400000;1.78810;1.76560000
1321315200000;1.79790000;1.78290000;1.80410;1.78120000
1321401600000;1.80550000;1.79730000;1.81100;1.79510000
1321488000000;1.82700000;1.80560000;1.82760;1.79850000
1321574400000;1.82780000;1.82680000;1.83030;1.81360000
1321833600000;1.85540000;1.83180000;1.85910;1.82260000
1321920000000;1.84980000;1.85510000;1.85940;1.83540000
1322006400000;1.87170000;1.84970000;1.87540;1.84580000
1322092800000;1.86870000;1.87170000;1.87340;1.86100000
1322179200000;1.88440000;1.86910000;1.88990;1.86890000
1322438400000;1.85800000;1.87610000;1.90000;1.85440000
